Número do Aluno,Sala,Data,Hora,IP
101898,D1.01,24/07/2024,20:57:00,192.168.211.118
102473,D1.01,11/12/2024,16:16:00,192.168.74.168
101412,Auditório 1,28/05/2025,20:57:00,192.168.49.124
107755,0S02,07/04/2025,16:16:00,192.168.76.166
106377,C2.01,18/10/2024,10:33:00,192.168.194.173
101734,B2.01,14/08/2024,14:43:00,192.168.127.21
105886,AA3.28,23/08/2024,11:14:00,192.168.26.162
109676,D1.02,03/06/2025,09:47:00,192.168.115.47
106515,B2.02,07/11/2024,19:50:00,192.168.77.220
102138,D1.02,29/11/2024,09:47:00,192.168.249.179
107612,AA3.26,19/03/2025,09:47:00,192.168.206.232
100795,D1.02,08/04/2025,13:57:00,192.168.151.108
103655,Auditório 4,12/09/2024,09:47:00,192.168.153.14
100993,Auditório 1,05/09/2024,16:16:00,192.168.198.42
109603,C2.02,08/04/2025,08:19:00,192.168.82.91
108573,AA3.26,07/10/2024,13:57:00,192.168.4.235
109225,0S01,10/04/2025,12:55:00,192.168.93.188
108190,0S02,11/07/2024,17:50:00,192.168.32.183
102875,Auditório 4,17/06/2025,15:57:00,192.168.65.233
102818,Auditório 1,24/03/2025,11:14:00,192.168.168.177
108688,AA3.28,05/05/2025,20:57:00,192.168.45.89
108926,AA3.28,18/09/2024,19:50:00,192.168.209.7
107558,Auditório 1,17/04/2025,08:19:00,192.168.147.241
108884,Auditório 4,01/10/2024,17:50:00,192.168.105.6
104993,C2.02,07/04/2025,20:57:00,192.168.199.23
104974,C2.02,29/08/2024,14:43:00,192.168.206.249
107612,0S02,05/12/2024,16:16:00,192.168.206.232
102629,C2.02,09/04/2025,11:14:00,192.168.41.146
103718,B2.01,19/08/2024,18:34:00,192.168.36.116
109936,C2.01,12/03/2025,10:33:00,192.168.81.7
108346,Auditório 4,17/10/2024,20:57:00,192.168.86.158
108075,D1.02,12/11/2024,10:33:00,192.168.215.22
104332,Auditório 1,13/08/2024,11:14:00,192.168.57.66
107784,AA3.26,17/07/2024,12:55:00,192.168.9.11
108939,C2.01,30/09/2024,08:19:00,192.168.168.207
101658,C2.01,28/05/2025,19:50:00,192.168.121.94
104387,B2.01,27/08/2024,15:57:00,192.168.20.93
103766,D1.01,31/10/2024,14:43:00,192.168.41.80
103328,Auditório 1,02/12/2024,17:50:00,192.168.213.74
107018,B2.02,06/11/2024,08:19:00,192.168.53.196
101015,C2.01,17/03/2025,11:14:00,192.168.28.3
101082,D1.01,05/07/2024,17:50:00,192.168.19.15
100952,AA3.26,14/08/2024,20:57:00,192.168.34.174
103328,AA3.28,10/04/2025,14:43:00,192.168.213.74
107714,0S01,12/08/2024,15:57:00,192.168.248.179
101570,C2.01,18/04/2025,10:33:00,192.168.241.240
104332,C2.01,04/04/2025,19:50:00,192.168.57.66
106900,C2.01,21/10/2024,18:34:00,192.168.29.190
106900,B2.02,08/04/2025,08:19:00,192.168.29.190
101710,Auditório 4,11/11/2024,18:34:00,192.168.75.241
106023,D1.01,07/04/2025,17:50:00,192.168.44.225
107475,0S01,21/08/2024,10:33:00,192.168.216.236
104905,AA3.26,11/07/2024,14:43:00,192.168.198.34
103022,0S01,24/07/2024,11:14:00,192.168.212.149
109615,D1.02,24/04/2025,13:57:00,192.168.235.81
102568,Auditório 4,09/05/2025,13:57:00,192.168.33.142
108959,D1.01,19/08/2024,08:19:00,192.168.70.71
106377,D1.01,25/04/2025,10:33:00,192.168.194.173
102963,C2.01,12/12/2024,16:16:00,192.168.233.106
106720,Auditório 1,31/03/2025,19:50:00,192.168.152.144
102851,Auditório 4,19/11/2024,20:57:00,192.168.116.59
106834,B2.01,24/09/2024,17:50:00,192.168.183.7
100876,B2.02,15/08/2024,09:47:00,192.168.148.165
108251,C2.02,25/07/2024,14:43:00,192.168.66.142
103475,C2.02,09/04/2025,09:47:00,192.168.61.172
103740,C2.01,14/10/2024,17:50:00,192.168.170.104
106203,0S02,07/08/2024,14:43:00,192.168.150.53
101902,D1.01,21/02/2025,08:19:00,192.168.10.196
109936,C2.02,03/12/2024,13:57:00,192.168.81.7
106388,Auditório 4,14/05/2025,17:50:00,192.168.60.156
105104,B2.01,02/08/2024,09:47:00,192.168.33.131
104287,D1.01,29/10/2024,12:55:00,192.168.94.241
107284,Auditório 4,11/06/2025,14:43:00,192.168.89.161
100288,C2.01,17/04/2025,15:57:00,192.168.51.44
101681,B2.02,05/12/2024,20:57:00,192.168.66.145
101412,D1.01,19/03/2025,12:55:00,192.168.49.124
108569,Auditório 1,04/12/2024,17:50:00,192.168.165.162
108156,AA3.26,03/10/2024,13:57:00,192.168.56.192
102102,C2.01,06/06/2025,14:43:00,192.168.227.88
105664,B2.02,09/05/2025,14:43:00,192.168.189.75
104177,Auditório 1,02/08/2024,17:50:00,192.168.192.190
102644,AA3.28,01/10/2024,16:16:00,192.168.241.125
107755,B2.02,10/04/2025,14:43:00,192.168.76.166
102245,0S02,06/06/2025,11:14:00,192.168.141.4
105334,Auditório 1,16/06/2025,11:14:00,192.168.98.42
105939,Auditório 1,10/10/2024,16:16:00,192.168.158.118
104445,B2.02,09/12/2024,19:50:00,192.168.85.232
102138,B2.02,02/12/2024,13:57:00,192.168.249.179
106367,AA3.28,10/06/2025,18:34:00,192.168.15.193
105869,C2.01,13/02/2025,19:50:00,192.168.30.190
104646,B2.02,04/04/2025,15:57:00,192.168.64.156
104074,AA3.28,03/06/2025,11:14:00,192.168.106.156
102913,0S01,02/12/2024,09:47:00,192.168.45.120
107650,B2.01,05/06/2025,10:33:00,192.168.94.14
104445,AA3.26,27/09/2024,15:57:00,192.168.85.232
105679,D1.01,20/05/2025,08:19:00,192.168.209.124
107664,0S02,16/08/2024,13:57:00,192.168.85.111
104052,C2.02,24/04/2025,16:16:00,192.168.119.233
100712,D1.02,13/11/2024,16:16:00,192.168.134.109
104191,B2.01,28/10/2024,18:34:00,192.168.102.245
108917,C2.02,16/04/2025,19:50:00,192.168.44.2
102963,AA3.28,21/11/2024,18:34:00,192.168.233.106
108302,B2.01,05/05/2025,16:16:00,192.168.94.230
100664,C2.02,05/05/2025,12:55:00,192.168.212.254
104377,B2.02,25/04/2025,18:34:00,192.168.184.194
101854,AA3.28,06/03/2025,15:57:00,192.168.148.200
102980,0S01,18/10/2024,08:19:00,192.168.93.90
101124,B2.01,25/02/2025,15:57:00,192.168.112.101
104049,0S01,30/05/2025,13:57:00,192.168.239.222
107138,D1.02,23/04/2025,08:19:00,192.168.5.215
101965,B2.01,27/02/2025,14:43:00,192.168.51.239
108394,C2.01,15/05/2025,09:47:00,192.168.56.246
101111,0S02,21/03/2025,15:57:00,192.168.42.108
103951,Auditório 4,25/07/2024,18:34:00,192.168.189.76
102138,0S01,12/11/2024,18:34:00,192.168.249.179
100733,C2.01,06/02/2025,17:50:00,192.168.180.137
106957,D1.02,31/03/2025,20:57:00,192.168.167.104
103934,C2.02,19/05/2025,17:50:00,192.168.221.104
103914,0S01,26/06/2025,09:47:00,192.168.187.40
103800,D1.01,19/08/2024,09:47:00,192.168.172.114
104343,C2.01,26/03/2025,20:57:00,192.168.235.62
108084,Auditório 4,01/10/2024,20:57:00,192.168.99.165
107343,B2.02,29/04/2025,10:33:00,192.168.153.99
109843,0S01,20/08/2024,12:55:00,192.168.176.116
103360,B2.01,20/08/2024,18:34:00,192.168.37.65
102986,0S02,06/12/2024,14:43:00,192.168.47.92
102358,Auditório 1,19/11/2024,11:14:00,192.168.173.141
100876,D1.02,28/08/2024,08:19:00,192.168.148.165
102818,Auditório 4,16/04/2025,15:57:00,192.168.168.177
101380,B2.02,09/04/2025,10:33:00,192.168.110.128
100135,AA3.28,06/12/2024,13:57:00,192.168.67.175
101294,D1.02,19/05/2025,13:57:00,192.168.32.84
103492,D1.02,26/02/2025,10:33:00,192.168.153.92
106957,B2.01,08/04/2025,13:57:00,192.168.167.104
108754,AA3.28,13/02/2025,08:19:00,192.168.71.251
106839,C2.02,05/08/2024,17:50:00,192.168.241.224
108688,Auditório 4,09/06/2025,08:19:00,192.168.45.89
102508,0S01,25/03/2025,19:50:00,192.168.52.222
104632,D1.01,22/07/2024,13:57:00,192.168.178.130
104557,Auditório 1,16/09/2024,15:57:00,192.168.240.232
109038,B2.02,06/05/2025,10:33:00,192.168.244.90
101827,Auditório 1,12/03/2025,20:57:00,192.168.230.46
107800,B2.02,16/06/2025,10:33:00,192.168.230.22
101610,C2.02,25/02/2025,17:50:00,192.168.49.106
101195,Auditório 4,30/06/2025,10:33:00,192.168.85.19
102644,B2.01,29/08/2024,19:50:00,192.168.241.125
100656,D1.01,06/12/2024,20:57:00,192.168.229.56
105015,0S01,18/09/2024,14:43:00,192.168.62.26
100919,Auditório 1,03/07/2024,08:19:00,192.168.12.172
109295,0S02,06/08/2024,10:33:00,192.168.198.69
105886,D1.02,26/06/2025,09:47:00,192.168.26.162
106515,AA3.26,25/07/2024,18:34:00,192.168.77.220
100443,Auditório 1,16/08/2024,17:50:00,192.168.57.26
107475,B2.01,09/07/2024,11:14:00,192.168.216.236
103809,AA3.28,17/06/2025,17:50:00,192.168.176.1
105977,C2.02,30/08/2024,19:50:00,192.168.129.230
101570,D1.02,15/05/2025,11:14:00,192.168.241.240
105975,Auditório 1,06/12/2024,20:57:00,192.168.211.41
102601,Auditório 1,07/10/2024,08:19:00,192.168.63.199
107261,Auditório 1,08/05/2025,15:57:00,192.168.87.59
108168,Auditório 1,18/07/2024,15:57:00,192.168.68.92
100919,AA3.28,29/08/2024,09:47:00,192.168.12.172
101832,B2.02,13/03/2025,19:50:00,192.168.144.234
104255,D1.01,21/05/2025,16:16:00,192.168.151.120
106324,B2.02,05/06/2025,09:47:00,192.168.223.88
105104,0S02,29/10/2024,17:50:00,192.168.33.131
105131,AA3.28,03/09/2024,16:16:00,192.168.160.224
100876,C2.01,28/11/2024,14:43:00,192.168.114.24
105629,B2.02,05/12/2024,09:47:00,192.168.116.237
102457,0S01,12/09/2024,10:33:00,192.168.97.43
104993,0S02,24/06/2025,12:55:00,192.168.199.23
108599,C2.01,05/02/2025,11:14:00,192.168.249.111
105886,Auditório 4,23/09/2024,13:57:00,192.168.26.162
106425,C2.01,29/10/2024,12:55:00,192.168.87.198
101409,Auditório 4,01/08/2024,09:47:00,192.168.104.237
108696,AA3.28,24/09/2024,16:16:00,192.168.22.202
101906,C2.02,04/11/2024,13:57:00,192.168.151.252
109024,D1.02,14/05/2025,13:57:00,192.168.141.20
108345,B2.02,04/09/2024,13:57:00,192.168.135.77
104272,D1.01,27/03/2025,14:43:00,192.168.37.177
106720,Auditório 4,06/08/2024,19:50:00,192.168.152.144
103603,D1.02,06/12/2024,09:47:00,192.168.155.28
101832,0S02,04/12/2024,12:55:00,192.168.144.234
108345,Auditório 1,01/07/2025,15:57:00,192.168.135.77
102358,D1.01,28/04/2025,15:57:00,192.168.173.141
101380,B2.02,21/05/2025,14:43:00,192.168.110.128
107279,D1.02,18/10/2024,16:16:00,192.168.131.234
108569,D1.01,21/10/2024,20:57:00,192.168.165.162
101556,0S02,16/05/2025,19:50:00,192.168.115.18
108371,D1.01,08/04/2025,15:57:00,192.168.211.242
108251,Auditório 4,05/07/2024,18:34:00,192.168.66.142
105181,C2.02,10/10/2024,19:50:00,192.168.2.13
102239,D1.01,18/04/2025,12:55:00,192.168.170.62
102644,0S02,09/09/2024,20:57:00,192.168.241.125
102980,B2.02,29/11/2024,16:16:00,192.168.93.90
105679,0S02,26/02/2025,19:50:00,192.168.209.124
100357,Auditório 4,17/03/2025,16:16:00,192.168.227.40
106900,Auditório 4,17/06/2025,14:43:00,192.168.29.190
103627,Auditório 4,11/09/2024,08:19:00,192.168.178.213
106997,AA3.26,15/11/2024,17:50:00,192.168.195.20
108939,C2.01,05/07/2024,09:47:00,192.168.168.207
105977,C2.01,07/03/2025,16:16:00,192.168.129.230
105886,0S01,13/12/2024,08:19:00,192.168.25.232
105654,C2.01,24/02/2025,11:14:00,192.168.225.2
102875,D1.01,04/06/2025,11:14:00,192.168.65.233
109466,0S02,19/02/2025,18:34:00,192.168.132.54
104130,C2.02,20/03/2025,11:14:00,192.168.252.230
109702,B2.02,17/09/2024,18:34:00,192.168.23.135
101337,B2.02,19/07/2024,15:57:00,192.168.86.37
108704,B2.02,13/02/2025,11:14:00,192.168.34.253
106939,Auditório 4,09/06/2025,18:34:00,192.168.148.42
106364,0S02,06/02/2025,10:33:00,192.168.136.168
108596,D1.01,04/10/2024,13:57:00,192.168.55.52
104715,D1.02,12/08/2024,12:55:00,192.168.123.193
101383,B2.01,21/03/2025,11:14:00,192.168.165.191
106738,D1.02,08/11/2024,09:47:00,192.168.5.57
102136,B2.01,03/06/2025,08:19:00,192.168.88.155
108209,D1.01,23/08/2024,14:43:00,192.168.100.103
109452,Auditório 4,17/09/2024,20:57:00,192.168.25.23
103492,Auditório 4,13/09/2024,20:57:00,192.168.153.92
105515,D1.01,16/06/2025,08:19:00,192.168.33.165
100276,0S01,09/05/2025,15:57:00,192.168.252.14
101808,B2.02,11/04/2025,20:57:00,192.168.158.68
107761,D1.01,23/04/2025,09:47:00,192.168.231.32
107524,D1.02,15/11/2024,18:34:00,192.168.74.251
102609,D1.01,24/07/2024,18:34:00,192.168.170.112
105886,D1.01,18/11/2024,19:50:00,192.168.25.232
102378,AA3.26,22/05/2025,13:57:00,192.168.221.233
105304,C2.02,04/02/2025,17:50:00,192.168.244.177
100674,0S01,21/05/2025,10:33:00,192.168.116.159
107726,0S01,12/12/2024,20:57:00,192.168.116.196
100386,Auditório 1,31/07/2024,17:50:00,192.168.107.206
103774,D1.01,09/12/2024,11:14:00,192.168.129.17
100323,AA3.28,20/02/2025,14:43:00,192.168.60.32
100081,0S01,13/09/2024,18:34:00,192.168.60.23
101734,0S02,12/03/2025,14:43:00,192.168.127.21
108573,0S01,19/07/2024,18:34:00,192.168.4.235
105886,C2.02,30/08/2024,16:16:00,192.168.26.162
102986,0S02,29/05/2025,14:43:00,192.168.47.92
104191,D1.02,19/06/2025,11:14:00,192.168.102.245
107475,D1.01,27/11/2024,17:50:00,192.168.216.236
100733,D1.01,03/03/2025,19:50:00,192.168.180.137
100936,0S01,14/05/2025,14:43:00,192.168.227.64
100443,C2.01,06/12/2024,08:19:00,192.168.57.26
102875,0S01,21/08/2024,10:33:00,192.168.65.233
109337,0S02,05/06/2025,11:14:00,192.168.76.204
109038,D1.02,17/06/2025,08:19:00,192.168.244.90
104387,0S02,02/12/2024,15:57:00,192.168.20.93
108354,AA3.26,21/02/2025,19:50:00,192.168.52.175
100256,0S01,20/03/2025,13:57:00,192.168.4.211
103914,Auditório 1,08/08/2024,11:14:00,192.168.187.40
106780,D1.02,01/07/2025,18:34:00,192.168.193.174
103740,C2.02,07/02/2025,08:19:00,192.168.170.104
109702,C2.02,22/07/2024,18:34:00,192.168.23.135
101409,Auditório 4,23/07/2024,16:16:00,192.168.104.237
101409,B2.01,18/07/2024,12:55:00,192.168.104.237
108909,0S02,17/02/2025,19:50:00,192.168.220.105
104734,C2.01,09/10/2024,20:57:00,192.168.71.166
109520,AA3.26,29/08/2024,20:57:00,192.168.188.15
104680,B2.02,23/10/2024,11:14:00,192.168.183.135
101036,D1.01,18/06/2025,18:34:00,192.168.243.198
107931,0S02,04/02/2025,20:57:00,192.168.200.209
106738,AA3.26,29/04/2025,12:55:00,192.168.5.57
100599,Auditório 4,07/03/2025,16:16:00,192.168.192.176
103857,C2.01,28/04/2025,09:47:00,192.168.190.96
106491,Auditório 4,24/07/2024,14:43:00,192.168.99.15
104000,C2.01,01/05/2025,11:14:00,192.168.217.239
101832,D1.01,04/12/2024,12:55:00,192.168.144.234
101681,B2.02,14/02/2025,16:16:00,192.168.66.145
106670,B2.01,19/06/2025,14:43:00,192.168.24.154
104343,B2.02,26/05/2025,16:16:00,192.168.235.62
109603,AA3.26,19/02/2025,15:57:00,192.168.82.91
102141,C2.02,07/08/2024,09:47:00,192.168.57.22
108599,0S01,25/04/2025,16:16:00,192.168.249.111
101808,Auditório 4,12/03/2025,15:57:00,192.168.158.68
107751,Auditório 1,01/07/2025,14:43:00,192.168.152.90
106070,Auditório 4,11/06/2025,15:57:00,192.168.71.154
102682,0S01,27/11/2024,19:50:00,192.168.197.69
100798,Auditório 1,11/02/2025,17:50:00,192.168.139.229
100241,0S01,21/10/2024,08:19:00,192.168.98.22
103415,AA3.28,04/07/2024,11:14:00,192.168.120.250
104052,0S02,21/03/2025,15:57:00,192.168.119.233
101294,0S01,09/12/2024,10:33:00,192.168.32.84
104078,B2.02,09/07/2024,08:19:00,192.168.67.57
108476,C2.01,15/04/2025,17:50:00,192.168.50.126
104926,B2.01,28/02/2025,12:55:00,192.168.69.211
106127,Auditório 4,12/03/2025,18:34:00,192.168.34.1
108220,D1.02,25/03/2025,18:34:00,192.168.205.134
107212,C2.01,31/07/2024,13:57:00,192.168.134.85
108371,B2.02,15/08/2024,09:47:00,192.168.211.242
102694,C2.02,21/08/2024,12:55:00,192.168.161.215
109116,AA3.26,03/09/2024,10:33:00,192.168.244.44
107059,0S01,21/02/2025,19:50:00,192.168.60.238
100288,B2.01,12/08/2024,17:50:00,192.168.51.44
109295,B2.02,08/07/2024,10:33:00,192.168.198.69
107751,AA3.28,13/12/2024,17:50:00,192.168.152.90
101808,D1.02,02/06/2025,11:14:00,192.168.158.68
107805,C2.01,20/06/2025,19:50:00,192.168.104.86
107343,Auditório 4,14/04/2025,09:47:00,192.168.153.99
107266,B2.02,01/08/2024,17:50:00,192.168.153.149
101564,0S01,03/04/2025,18:34:00,192.168.238.68
104646,B2.02,02/08/2024,09:47:00,192.168.64.156
101890,Auditório 4,12/08/2024,09:47:00,192.168.25.55
103031,B2.02,21/04/2025,14:43:00,192.168.67.158
101132,Auditório 4,20/09/2024,09:47:00,192.168.144.234
108384,C2.01,10/09/2024,16:16:00,192.168.73.90
107075,C2.01,13/12/2024,10:33:00,192.168.53.82
106959,0S01,09/10/2024,08:19:00,192.168.26.204
102644,D1.02,19/05/2025,11:14:00,192.168.241.125
100443,0S02,19/02/2025,08:19:00,192.168.57.26
103959,AA3.28,18/04/2025,20:57:00,192.168.158.115
108696,AA3.26,24/09/2024,19:50:00,192.168.22.202
108585,C2.02,28/08/2024,20:57:00,192.168.253.251
109300,0S02,28/10/2024,19:50:00,192.168.73.201
100993,D1.01,26/02/2025,15:57:00,192.168.198.42
106855,Auditório 4,01/04/2025,13:57:00,192.168.190.174
106425,AA3.26,12/03/2025,15:57:00,192.168.87.198
107726,Auditório 4,28/10/2024,20:57:00,192.168.116.196
101564,AA3.28,30/08/2024,10:33:00,192.168.238.68
107612,0S01,19/03/2025,11:14:00,192.168.206.232
104994,Auditório 1,01/07/2025,16:16:00,192.168.142.190
102473,B2.01,05/02/2025,10:33:00,192.168.74.168
100557,C2.02,09/04/2025,19:50:00,192.168.212.195
104000,AA3.26,14/08/2024,12:55:00,192.168.93.109
104680,B2.01,05/03/2025,15:57:00,192.168.183.135
103188,C2.02,29/04/2025,18:34:00,192.168.123.213
103250,D1.01,25/06/2025,15:57:00,192.168.125.136
108754,0S02,29/07/2024,08:19:00,192.168.71.251
109317,C2.01,15/11/2024,10:33:00,192.168.228.167
102976,AA3.28,20/11/2024,19:50:00,192.168.209.212
109603,C2.02,16/07/2024,08:19:00,192.168.82.91
108696,C2.01,16/09/2024,14:43:00,192.168.22.202
108585,AA3.28,03/12/2024,14:43:00,192.168.253.251
107755,D1.02,29/08/2024,12:55:00,192.168.76.166
101827,Auditório 4,11/04/2025,11:14:00,192.168.230.46
108209,Auditório 4,09/05/2025,17:50:00,192.168.100.103
106684,AA3.26,28/10/2024,11:14:00,192.168.72.234
103800,C2.02,28/03/2025,09:47:00,192.168.172.114
100936,C2.01,28/02/2025,11:14:00,192.168.227.64
106705,Auditório 1,19/03/2025,13:57:00,192.168.149.242
105369,AA3.26,12/12/2024,14:43:00,192.168.28.87
108329,Auditório 4,27/08/2024,13:57:00,192.168.191.240
103667,C2.01,03/12/2024,16:16:00,192.168.1.78
101965,B2.02,22/10/2024,13:57:00,192.168.51.239
101002,B2.01,26/08/2024,15:57:00,192.168.137.226
101337,AA3.26,10/03/2025,15:57:00,192.168.86.37
106462,C2.02,23/08/2024,19:50:00,192.168.14.240
101658,C2.02,03/07/2024,18:34:00,192.168.121.94
101832,Auditório 4,31/03/2025,17:50:00,192.168.144.234
105679,D1.01,27/09/2024,15:57:00,192.168.209.124
109038,B2.01,07/08/2024,11:14:00,192.168.244.90
102609,C2.02,05/05/2025,11:14:00,192.168.170.112
107355,0S02,08/10/2024,14:43:00,192.168.91.78
102913,AA3.28,17/10/2024,15:57:00,192.168.45.120
102818,B2.02,25/10/2024,17:50:00,192.168.168.177
105081,B2.02,12/09/2024,16:16:00,192.168.67.164
103476,0S02,11/07/2024,16:16:00,192.168.97.191
102457,Auditório 1,03/06/2025,09:47:00,192.168.97.43
102818,AA3.26,24/09/2024,12:55:00,192.168.168.177
103951,0S01,19/08/2024,15:57:00,192.168.189.76
108503,AA3.26,26/07/2024,15:57:00,192.168.179.21
101800,AA3.28,25/07/2024,13:57:00,192.168.31.82
107841,D1.02,25/03/2025,16:16:00,192.168.251.5
102997,D1.01,03/03/2025,16:16:00,192.168.86.141
106705,C2.02,25/02/2025,20:57:00,192.168.149.242
104426,0S02,26/03/2025,20:57:00,192.168.147.142
109967,C2.02,08/04/2025,10:33:00,192.168.135.42
103941,B2.01,29/11/2024,12:55:00,192.168.74.176
106071,AA3.28,16/10/2024,09:47:00,192.168.80.59
105636,0S01,07/08/2024,10:33:00,192.168.77.238
105795,C2.01,16/09/2024,18:34:00,192.168.105.82
105370,C2.02,12/07/2024,16:16:00,192.168.188.186
103805,D1.01,07/10/2024,15:57:00,192.168.216.239
104007,0S01,10/04/2025,08:19:00,192.168.243.114
101809,Auditório 1,17/04/2025,10:33:00,192.168.247.149
107558,AA3.26,25/07/2024,18:34:00,192.168.147.241
103022,0S01,28/10/2024,18:34:00,192.168.212.149
108371,B2.02,29/11/2024,12:55:00,192.168.211.242
101611,B2.02,02/12/2024,17:50:00,192.168.23.242
100733,0S02,07/10/2024,10:33:00,192.168.180.137
101767,D1.02,07/04/2025,11:14:00,192.168.43.166
106143,Auditório 4,11/10/2024,16:16:00,192.168.175.194
109024,Auditório 4,31/03/2025,16:16:00,192.168.141.20
100798,C2.01,14/04/2025,16:16:00,192.168.139.229
103625,AA3.26,31/07/2024,17:50:00,192.168.240.49
106367,B2.02,04/11/2024,14:43:00,192.168.15.193
108596,AA3.26,23/06/2025,19:50:00,192.168.55.52
104892,B2.01,19/11/2024,13:57:00,192.168.150.222
104387,Auditório 1,06/11/2024,17:50:00,192.168.20.93
108659,B2.01,19/02/2025,19:50:00,192.168.129.244
102197,0S02,02/12/2024,13:57:00,192.168.93.248
100276,0S01,27/06/2025,14:43:00,192.168.252.14
101651,0S01,20/05/2025,18:34:00,192.168.200.209
104056,B2.01,19/05/2025,19:50:00,192.168.190.26
101800,AA3.26,05/06/2025,08:19:00,192.168.31.82
107650,0S02,15/05/2025,18:34:00,192.168.94.14
104099,B2.02,24/07/2024,20:57:00,192.168.122.70
103109,B2.02,25/09/2024,16:16:00,192.168.31.191
102894,D1.02,28/02/2025,19:50:00,192.168.120.7
105629,0S01,21/10/2024,13:57:00,192.168.116.237
102625,AA3.26,26/09/2024,09:47:00,192.168.138.162
102018,C2.02,05/02/2025,10:33:00,192.168.114.245
103774,AA3.26,12/12/2024,08:19:00,192.168.129.17
101681,Auditório 1,16/04/2025,15:57:00,192.168.66.145
108909,B2.02,03/07/2024,17:50:00,192.168.220.105
106670,D1.01,14/05/2025,15:57:00,192.168.24.154
108345,AA3.28,30/09/2024,14:43:00,192.168.135.77
107751,C2.02,30/07/2024,17:50:00,192.168.152.90
102700,0S02,12/06/2025,19:50:00,192.168.30.45
108754,C2.02,16/08/2024,17:50:00,192.168.71.251
101710,D1.01,19/11/2024,15:57:00,192.168.75.241
108061,B2.02,23/08/2024,14:43:00,192.168.15.235
108354,Auditório 1,26/11/2024,18:34:00,192.168.52.175
104994,0S01,01/08/2024,17:50:00,192.168.142.190
103475,C2.02,05/12/2024,09:47:00,192.168.61.172
108696,0S02,05/03/2025,11:14:00,192.168.22.202
101270,0S01,25/04/2025,14:43:00,192.168.17.75
103109,C2.01,19/09/2024,19:50:00,192.168.31.191
