Número do Aluno,Sala,Data e Hora,IP
100613,Auditório 1,01/11/2024 20:57:00,192.168.226.3
100613,Auditório 1,06/11/2024 09:47:00,192.168.226.3
100613,D1.01,08/11/2024 13:57:00,192.168.226.3
100613,0S01,08/11/2024 20:57:00,192.168.226.3
100613,Auditório 4,11/11/2024 18:34:00,192.168.226.3
100613,D1.02,19/11/2024 19:50:00,192.168.226.3
100613,C2.02,21/11/2024 13:57:00,192.168.226.3
100613,Auditório 4,22/11/2024 12:55:00,192.168.226.3
100613,AA3.28,27/11/2024 14:43:00,192.168.226.3
100613,Auditório 4,27/11/2024 20:57:00,192.168.226.3
100613,0S02,28/11/2024 17:50:00,192.168.226.3
100613,Auditório 4,02/12/2024 17:50:00,192.168.226.3
100613,D1.01,03/12/2024 11:14:00,192.168.226.3
100613,Auditório 4,06/12/2024 10:33:00,192.168.226.3
100613,C2.01,09/12/2024 19:50:00,192.168.226.3
100613,0S02,12/12/2024 16:16:00,192.168.226.3
100613,Auditório 1,13/12/2024 09:47:00,192.168.226.3
100613,Auditório 1,06/02/2025 10:33:00,192.168.226.3
100613,Auditório 4,06/02/2025 19:50:00,192.168.226.3
100613,C2.01,10/02/2025 18:34:00,192.168.226.3
100613,Auditório 4,11/02/2025 18:34:00,192.168.226.3
100613,0S01,12/02/2025 13:57:00,192.168.226.3
100613,B2.02,17/02/2025 18:34:00,192.168.226.3
100613,0S02,18/02/2025 11:14:00,192.168.226.3
100613,0S02,18/02/2025 14:43:00,192.168.226.3
100613,B2.01,18/02/2025 17:50:00,192.168.226.3
100613,AA3.28,19/02/2025 14:43:00,192.168.226.3
100613,C2.01,20/02/2025 12:55:00,192.168.226.3
100613,AA3.28,21/02/2025 18:34:00,192.168.226.3
100613,D1.01,26/02/2025 16:16:00,192.168.226.3
100613,B2.02,03/03/2025 15:57:00,192.168.226.3
100613,Auditório 1,06/03/2025 10:33:00,192.168.226.3
100613,D1.02,07/03/2025 13:57:00,192.168.226.3
100613,Auditório 4,07/03/2025 18:34:00,192.168.226.3
100613,B2.02,19/03/2025 14:43:00,192.168.226.3
100613,C2.01,20/03/2025 13:57:00,192.168.226.3
100613,C2.01,24/03/2025 09:47:00,192.168.226.3
100613,D1.02,01/04/2025 16:16:00,192.168.226.3
100613,AA3.26,03/04/2025 12:55:00,192.168.226.3
100613,AA3.26,03/04/2025 15:57:00,192.168.226.3
100613,B2.02,03/04/2025 18:34:00,192.168.226.3
100613,C2.02,04/04/2025 12:55:00,192.168.226.3
100613,Auditório 4,07/04/2025 13:57:00,192.168.226.3
100613,Auditório 1,09/04/2025 13:57:00,192.168.226.3
100613,D1.02,11/04/2025 15:57:00,192.168.226.3
100613,AA3.28,16/04/2025 15:57:00,192.168.226.3
100613,C2.01,17/04/2025 16:16:00,192.168.226.3
100613,D1.02,18/04/2025 11:14:00,192.168.226.3
100613,AA3.28,22/04/2025 19:50:00,192.168.226.3
100613,D1.01,30/04/2025 13:57:00,192.168.226.3
100613,0S02,02/05/2025 13:57:00,192.168.226.3
100613,Auditório 1,05/05/2025 15:57:00,192.168.226.3
100613,D1.02,05/05/2025 17:50:00,192.168.226.3
100613,0S02,08/05/2025 09:47:00,192.168.226.3
100613,0S02,12/05/2025 11:14:00,192.168.226.3
100613,D1.01,12/05/2025 13:57:00,192.168.226.3
100613,0S02,13/05/2025 10:33:00,192.168.226.3
100613,C2.02,16/05/2025 14:43:00,192.168.226.3
100613,Auditório 4,21/05/2025 20:57:00,192.168.226.3
100613,Auditório 4,26/05/2025 18:34:00,192.168.226.3
100613,0S01,03/06/2025 16:16:00,192.168.226.3
100613,Auditório 1,13/06/2025 14:43:00,192.168.226.3
100613,C2.01,13/06/2025 19:50:00,192.168.226.3
100613,0S01,16/06/2025 11:14:00,192.168.226.3
100613,Auditório 1,17/06/2025 15:57:00,192.168.226.3
100613,C2.01,23/06/2025 18:34:00,192.168.226.3
100613,Auditório 1,24/06/2025 10:33:00,192.168.226.3
100613,B2.01,26/06/2025 12:55:00,192.168.226.3
100340,Auditório 1,02/07/2024 15:57:00,192.168.226.42
100340,D1.01,04/07/2024 14:43:00,192.168.226.42
100340,B2.01,08/07/2024 09:47:00,192.168.226.42
100340,Auditório 4,10/07/2024 18:34:00,192.168.226.42
100340,0S01,22/07/2024 15:57:00,192.168.226.42
100340,D1.01,26/07/2024 17:50:00,192.168.226.42
100340,Auditório 4,30/07/2024 16:16:00,192.168.226.42
100340,C2.02,31/07/2024 18:34:00,192.168.226.42
100340,0S01,02/08/2024 17:50:00,192.168.226.42
100340,0S02,05/08/2024 12:55:00,192.168.226.42
100340,0S01,09/08/2024 09:47:00,192.168.226.42
100340,D1.01,09/08/2024 15:57:00,192.168.226.42
100340,D1.02,14/08/2024 19:50:00,192.168.226.42
100340,AA3.28,15/08/2024 16:16:00,192.168.226.42
100340,AA3.28,20/08/2024 17:50:00,192.168.226.42
100340,Auditório 4,21/08/2024 17:50:00,192.168.226.42
100340,B2.02,27/08/2024 20:57:00,192.168.226.42
100340,AA3.26,04/09/2024 12:55:00,192.168.226.42
100340,0S01,06/09/2024 20:57:00,192.168.226.42
100340,Auditório 4,09/09/2024 14:43:00,192.168.226.42
100340,B2.01,13/09/2024 12:55:00,192.168.226.42
100340,C2.01,17/09/2024 11:14:00,192.168.226.42
100340,AA3.26,23/09/2024 09:47:00,192.168.226.42
100340,AA3.28,08/10/2024 18:34:00,192.168.226.42
100340,C2.02,25/10/2024 12:55:00,192.168.226.42
100340,AA3.26,29/10/2024 13:57:00,192.168.226.42
100340,C2.01,29/10/2024 17:50:00,192.168.226.42
100340,Auditório 1,30/10/2024 17:50:00,192.168.226.42
100340,B2.02,31/10/2024 10:33:00,192.168.226.42
100340,B2.02,01/11/2024 11:14:00,192.168.226.42
100340,0S01,01/11/2024 19:50:00,192.168.226.42
100340,B2.02,05/11/2024 12:55:00,192.168.226.42
100340,C2.01,06/11/2024 15:57:00,192.168.226.42
100340,0S01,12/11/2024 10:33:00,192.168.226.42
100340,B2.01,15/11/2024 11:14:00,192.168.226.42
100340,B2.01,18/11/2024 17:50:00,192.168.226.42
100340,0S02,20/11/2024 19:50:00,192.168.226.42
100340,C2.02,28/11/2024 20:57:00,192.168.226.42
100340,C2.02,05/02/2025 16:16:00,192.168.226.42
100340,AA3.28,07/02/2025 14:43:00,192.168.226.42
100340,B2.01,12/02/2025 09:47:00,192.168.226.42
100340,D1.02,13/02/2025 13:57:00,192.168.226.42
100340,B2.01,20/02/2025 09:47:00,192.168.226.42
100340,B2.01,24/02/2025 17:50:00,192.168.226.42
100340,Auditório 1,25/02/2025 14:43:00,192.168.226.42
100340,B2.02,25/02/2025 18:34:00,192.168.226.42
100340,0S02,04/03/2025 10:33:00,192.168.226.42
100340,0S02,04/03/2025 12:55:00,192.168.226.42
100340,D1.01,21/03/2025 20:57:00,192.168.226.42
100340,AA3.26,24/03/2025 20:57:00,192.168.226.42
100340,B2.01,01/04/2025 11:14:00,192.168.226.42
100340,AA3.28,08/04/2025 20:57:00,192.168.226.42
100340,D1.02,11/04/2025 14:43:00,192.168.226.42
100340,AA3.28,15/04/2025 18:34:00,192.168.226.42
100340,B2.01,17/04/2025 12:55:00,192.168.226.42
100340,AA3.28,18/04/2025 17:50:00,192.168.226.42
100340,D1.01,22/04/2025 14:43:00,192.168.226.42
100340,Auditório 1,25/04/2025 13:57:00,192.168.226.42
100340,AA3.26,25/04/2025 20:57:00,192.168.226.42
100340,AA3.26,29/04/2025 11:14:00,192.168.226.42
100340,Auditório 4,29/04/2025 16:16:00,192.168.226.42
100340,C2.02,01/05/2025 15:57:00,192.168.226.42
100340,Auditório 4,05/05/2025 13:57:00,192.168.226.42
100340,Auditório 1,05/05/2025 15:57:00,192.168.226.42
100340,D1.01,14/05/2025 19:50:00,192.168.226.42
100340,D1.01,19/05/2025 17:50:00,192.168.226.42
100340,0S01,26/05/2025 09:47:00,192.168.226.42
100340,D1.02,27/05/2025 18:34:00,192.168.226.42
100340,0S02,28/05/2025 17:50:00,192.168.226.42
100340,AA3.28,03/06/2025 09:47:00,192.168.226.42
100340,Auditório 1,12/06/2025 10:33:00,192.168.226.42
100340,C2.02,25/06/2025 20:57:00,192.168.226.42
100340,AA3.26,26/06/2025 11:14:00,192.168.226.42
100340,0S02,02/07/2025 13:57:00,192.168.226.42
100357,B2.02,08/07/2024 11:14:00,192.168.227.40
100357,C2.02,08/07/2024 13:57:00,192.168.227.40
100357,B2.01,10/07/2024 10:33:00,192.168.227.40
100357,C2.02,11/07/2024 19:50:00,192.168.227.40
100357,Auditório 4,16/07/2024 16:16:00,192.168.227.40
100357,AA3.26,17/07/2024 20:57:00,192.168.227.40
100357,D1.02,25/07/2024 12:55:00,192.168.227.40
100357,0S02,25/07/2024 13:57:00,192.168.227.40
100357,C2.02,26/07/2024 16:16:00,192.168.227.40
100357,C2.01,01/08/2024 20:57:00,192.168.227.40
100357,AA3.26,05/08/2024 15:57:00,192.168.227.40
100357,Auditório 1,07/08/2024 18:34:00,192.168.227.40
100357,C2.02,08/08/2024 18:34:00,192.168.227.40
100357,B2.01,12/08/2024 12:55:00,192.168.227.40
100357,B2.02,13/08/2024 09:47:00,192.168.227.40
100357,C2.01,14/08/2024 13:57:00,192.168.227.40
100357,B2.02,19/08/2024 10:33:00,192.168.227.40
100357,0S01,19/08/2024 17:50:00,192.168.227.40
100357,D1.01,20/08/2024 16:16:00,192.168.227.40
100357,0S01,20/08/2024 18:34:00,192.168.227.40
100357,Auditório 1,21/08/2024 15:57:00,192.168.227.40
100357,B2.02,22/08/2024 17:50:00,192.168.227.40
100357,Auditório 1,22/08/2024 18:34:00,192.168.227.40
100357,B2.02,26/08/2024 18:34:00,192.168.227.40
100357,D1.02,30/08/2024 16:16:00,192.168.227.40
100357,D1.02,02/09/2024 13:57:00,192.168.227.40
100357,0S01,05/09/2024 20:57:00,192.168.227.40
100357,0S02,11/09/2024 16:16:00,192.168.227.40
100357,0S01,13/09/2024 16:16:00,192.168.227.40
100357,B2.02,17/09/2024 20:57:00,192.168.227.40
100357,Auditório 1,23/09/2024 14:43:00,192.168.227.40
100357,C2.02,24/09/2024 12:55:00,192.168.227.40
100357,AA3.28,02/10/2024 18:34:00,192.168.227.40
100357,Auditório 1,02/10/2024 19:50:00,192.168.227.40
100357,AA3.26,09/10/2024 19:50:00,192.168.227.40
100357,AA3.28,15/10/2024 12:55:00,192.168.227.40
100357,0S02,21/10/2024 12:55:00,192.168.227.40
100357,D1.01,21/10/2024 14:43:00,192.168.227.40
100357,AA3.26,24/10/2024 11:14:00,192.168.227.40
100357,D1.02,28/10/2024 12:55:00,192.168.227.40
100357,AA3.26,04/11/2024 09:47:00,192.168.227.40
100357,AA3.26,08/11/2024 20:57:00,192.168.227.40
100357,B2.02,11/11/2024 15:57:00,192.168.227.40
100357,0S01,12/11/2024 11:14:00,192.168.227.40
100357,Auditório 4,12/11/2024 18:34:00,192.168.227.40
100357,AA3.26,15/11/2024 15:57:00,192.168.227.40
100357,B2.02,22/11/2024 17:50:00,192.168.227.40
100357,D1.02,02/12/2024 11:14:00,192.168.227.40
100357,B2.02,06/12/2024 11:14:00,192.168.227.40
100357,AA3.28,10/12/2024 14:43:00,192.168.227.40
100357,D1.02,07/02/2025 19:50:00,192.168.227.40
100357,Auditório 4,11/02/2025 12:55:00,192.168.227.40
100357,D1.02,13/02/2025 14:43:00,192.168.227.40
100357,0S02,21/02/2025 20:57:00,192.168.227.40
100357,C2.02,26/02/2025 18:34:00,192.168.227.40
100357,D1.01,05/03/2025 09:47:00,192.168.227.40
100357,B2.02,05/03/2025 13:57:00,192.168.227.40
100357,Auditório 1,07/03/2025 09:47:00,192.168.227.40
100357,B2.02,13/03/2025 15:57:00,192.168.227.40
100357,Auditório 4,17/03/2025 16:16:00,192.168.227.40
100357,C2.01,24/03/2025 15:57:00,192.168.227.40
100357,B2.01,24/03/2025 19:50:00,192.168.227.40
100357,0S01,25/03/2025 13:57:00,192.168.227.40
100357,C2.01,25/03/2025 18:34:00,192.168.227.40
100357,C2.01,26/03/2025 10:33:00,192.168.227.40
100357,AA3.26,03/04/2025 17:50:00,192.168.227.40
100357,Auditório 1,09/04/2025 13:57:00,192.168.227.40
100357,C2.02,14/04/2025 13:57:00,192.168.227.40
100357,B2.02,24/04/2025 17:50:00,192.168.227.40
100357,B2.01,28/04/2025 16:16:00,192.168.227.40
100357,AA3.26,29/04/2025 11:14:00,192.168.227.40
100357,D1.02,29/04/2025 13:57:00,192.168.227.40
100357,AA3.26,29/04/2025 17:50:00,192.168.227.40
100357,B2.01,02/05/2025 11:14:00,192.168.227.40
100357,0S02,02/05/2025 14:43:00,192.168.227.40
100357,C2.02,15/05/2025 10:33:00,192.168.227.40
100357,AA3.26,16/05/2025 09:47:00,192.168.227.40
100357,AA3.28,30/05/2025 10:33:00,192.168.227.40
100357,C2.02,30/05/2025 16:16:00,192.168.227.40
100357,D1.01,09/06/2025 09:47:00,192.168.227.40
100357,D1.01,09/06/2025 20:57:00,192.168.227.40
100357,B2.01,17/06/2025 13:57:00,192.168.227.40
100357,Auditório 4,19/06/2025 10:33:00,192.168.227.40
100357,Auditório 1,27/06/2025 15:57:00,192.168.227.40
100357,Auditório 1,02/07/2025 13:57:00,192.168.227.40
100357,B2.02,02/07/2025 17:50:00,192.168.227.40
100936,C2.01,02/07/2024 12:55:00,192.168.227.64
100936,Auditório 1,08/07/2024 20:57:00,192.168.227.64
100936,B2.02,09/07/2024 16:16:00,192.168.227.64
100936,AA3.28,12/07/2024 09:47:00,192.168.227.64
100936,B2.02,23/07/2024 13:57:00,192.168.227.64
100936,C2.02,26/07/2024 12:55:00,192.168.227.64
100936,D1.02,30/07/2024 17:50:00,192.168.227.64
100936,Auditório 1,30/07/2024 20:57:00,192.168.227.64
100936,B2.01,06/08/2024 20:57:00,192.168.227.64
100936,Auditório 4,07/08/2024 14:43:00,192.168.227.64
100936,0S01,13/08/2024 14:43:00,192.168.227.64
100936,AA3.28,16/08/2024 19:50:00,192.168.227.64
100936,AA3.26,22/08/2024 12:55:00,192.168.227.64
100936,D1.01,27/08/2024 13:57:00,192.168.227.64
100936,C2.01,28/08/2024 12:55:00,192.168.227.64
100936,C2.02,28/08/2024 14:43:00,192.168.227.64
100936,0S01,30/08/2024 10:33:00,192.168.227.64
100936,Auditório 4,02/09/2024 14:43:00,192.168.227.64
100936,0S02,03/09/2024 14:43:00,192.168.227.64
100936,D1.01,05/09/2024 10:33:00,192.168.227.64
100936,0S02,10/09/2024 14:43:00,192.168.227.64
100936,C2.02,13/09/2024 15:57:00,192.168.227.64
100936,D1.02,19/09/2024 18:34:00,192.168.227.64
100936,0S02,20/09/2024 13:57:00,192.168.227.64
100936,Auditório 4,20/09/2024 15:57:00,192.168.227.64
100936,0S01,24/09/2024 12:55:00,192.168.227.64
100936,Auditório 1,01/10/2024 14:43:00,192.168.227.64
100936,B2.02,04/10/2024 10:33:00,192.168.227.64
100936,AA3.28,07/10/2024 17:50:00,192.168.227.64
100936,AA3.28,08/10/2024 18:34:00,192.168.227.64
100936,Auditório 4,09/10/2024 20:57:00,192.168.227.64
100936,Auditório 1,10/10/2024 16:16:00,192.168.227.64
100936,0S02,11/10/2024 14:43:00,192.168.227.64
100936,0S02,18/10/2024 19:50:00,192.168.227.64
100936,0S01,22/10/2024 09:47:00,192.168.227.64
100936,D1.01,23/10/2024 19:50:00,192.168.227.64
100936,D1.02,24/10/2024 10:33:00,192.168.227.64
100936,C2.01,30/10/2024 14:43:00,192.168.227.64
100936,0S01,31/10/2024 10:33:00,192.168.227.64
100936,Auditório 1,04/11/2024 10:33:00,192.168.227.64
100936,D1.02,06/11/2024 17:50:00,192.168.227.64
100936,AA3.28,08/11/2024 14:43:00,192.168.227.64
100936,AA3.28,08/11/2024 16:16:00,192.168.227.64
100936,D1.01,12/11/2024 15:57:00,192.168.227.64
100936,Auditório 4,20/11/2024 18:34:00,192.168.227.64
100936,Auditório 4,22/11/2024 15:57:00,192.168.227.64
100936,AA3.26,27/11/2024 14:43:00,192.168.227.64
100936,0S01,04/12/2024 15:57:00,192.168.227.64
100936,Auditório 4,05/12/2024 09:47:00,192.168.227.64
100936,Auditório 4,05/12/2024 15:57:00,192.168.227.64
100936,Auditório 4,10/12/2024 19:50:00,192.168.227.64
100936,C2.02,13/12/2024 15:57:00,192.168.227.64
100936,Auditório 1,03/02/2025 11:14:00,192.168.227.64
100936,AA3.26,03/02/2025 16:16:00,192.168.227.64
100936,B2.02,04/02/2025 09:47:00,192.168.227.64
100936,D1.02,04/02/2025 19:50:00,192.168.227.64
100936,Auditório 4,10/02/2025 15:57:00,192.168.227.64
100936,B2.02,10/02/2025 20:57:00,192.168.227.64
100936,D1.01,12/02/2025 14:43:00,192.168.227.64
100936,C2.02,13/02/2025 14:43:00,192.168.227.64
100936,B2.01,20/02/2025 10:33:00,192.168.227.64
100936,Auditório 1,24/02/2025 17:50:00,192.168.227.64
100936,C2.01,28/02/2025 11:14:00,192.168.227.64
100936,0S02,04/03/2025 19:50:00,192.168.227.64
100936,AA3.26,06/03/2025 10:33:00,192.168.227.64
100936,AA3.26,07/03/2025 11:14:00,192.168.227.64
100936,D1.01,10/03/2025 18:34:00,192.168.227.64
100936,C2.02,10/03/2025 20:57:00,192.168.227.64
100936,AA3.26,19/03/2025 11:14:00,192.168.227.64
100936,Auditório 1,28/03/2025 17:50:00,192.168.227.64
100936,AA3.26,28/03/2025 20:57:00,192.168.227.64
100936,B2.02,31/03/2025 16:16:00,192.168.227.64
100936,AA3.28,03/04/2025 17:50:00,192.168.227.64
100936,AA3.26,04/04/2025 17:50:00,192.168.227.64
100936,C2.02,08/04/2025 19:50:00,192.168.227.64
100936,Auditório 4,09/04/2025 17:50:00,192.168.227.64
100936,Auditório 4,23/04/2025 11:14:00,192.168.227.64
100936,Auditório 1,25/04/2025 13:57:00,192.168.227.64
100936,C2.02,25/04/2025 20:57:00,192.168.227.64
100936,D1.01,01/05/2025 09:47:00,192.168.227.64
100936,D1.02,02/05/2025 10:33:00,192.168.227.64
100936,B2.02,02/05/2025 15:57:00,192.168.227.64
100936,B2.02,05/05/2025 12:55:00,192.168.227.64
100936,Auditório 1,14/05/2025 12:55:00,192.168.227.64
100936,0S01,14/05/2025 14:43:00,192.168.227.64
100936,0S02,21/05/2025 12:55:00,192.168.227.64
100936,D1.02,21/05/2025 14:43:00,192.168.227.64
100936,AA3.26,26/05/2025 11:14:00,192.168.227.64
100936,AA3.28,28/05/2025 10:33:00,192.168.227.64
100936,B2.01,30/05/2025 09:47:00,192.168.227.64
100936,C2.02,02/06/2025 13:57:00,192.168.227.64
100936,Auditório 1,02/06/2025 20:57:00,192.168.227.64
100936,AA3.26,06/06/2025 15:57:00,192.168.227.64
100936,Auditório 4,09/06/2025 11:14:00,192.168.227.64
100936,0S02,09/06/2025 18:34:00,192.168.227.64
100936,B2.01,13/06/2025 20:57:00,192.168.227.64
100936,C2.02,18/06/2025 17:50:00,192.168.227.64
100936,Auditório 1,19/06/2025 15:57:00,192.168.227.64
100936,Auditório 1,24/06/2025 14:43:00,192.168.227.64
100936,C2.01,25/06/2025 19:50:00,192.168.227.64
100936,Auditório 4,26/06/2025 09:47:00,192.168.227.64
100936,AA3.28,30/06/2025 17:50:00,192.168.227.64
100936,AA3.26,01/07/2025 13:57:00,192.168.227.64
100936,0S02,01/07/2025 16:16:00,192.168.227.64
100936,B2.02,02/07/2025 11:14:00,192.168.227.64
100936,B2.01,02/07/2025 17:50:00,192.168.227.64
102102,B2.01,03/07/2024 09:47:00,192.168.227.88
102102,C2.01,08/07/2024 18:34:00,192.168.227.88
102102,AA3.26,18/07/2024 15:57:00,192.168.227.88
102102,AA3.28,18/07/2024 18:34:00,192.168.227.88
102102,Auditório 1,23/07/2024 18:34:00,192.168.227.88
102102,C2.01,24/07/2024 19:50:00,192.168.227.88
102102,0S01,25/07/2024 17:50:00,192.168.227.88
102102,0S01,30/07/2024 20:57:00,192.168.227.88
102102,Auditório 4,31/07/2024 13:57:00,192.168.227.88
102102,D1.02,05/08/2024 09:47:00,192.168.227.88
102102,AA3.28,05/08/2024 15:57:00,192.168.227.88
102102,AA3.26,09/08/2024 09:47:00,192.168.227.88
102102,C2.01,27/08/2024 10:33:00,192.168.227.88
102102,AA3.28,30/08/2024 14:43:00,192.168.227.88
102102,0S02,05/09/2024 15:57:00,192.168.227.88
102102,D1.02,09/09/2024 13:57:00,192.168.227.88
102102,0S02,11/09/2024 18:34:00,192.168.227.88
102102,B2.02,24/09/2024 16:16:00,192.168.227.88
102102,C2.02,24/09/2024 18:34:00,192.168.227.88
102102,AA3.26,27/09/2024 11:14:00,192.168.227.88
102102,Auditório 1,11/10/2024 14:43:00,192.168.227.88
102102,0S01,14/10/2024 18:34:00,192.168.227.88
102102,0S02,15/10/2024 17:50:00,192.168.227.88
102102,AA3.26,16/10/2024 11:14:00,192.168.227.88
102102,Auditório 1,17/10/2024 17:50:00,192.168.227.88
102102,B2.02,18/10/2024 10:33:00,192.168.227.88
102102,D1.01,21/10/2024 13:57:00,192.168.227.88
102102,B2.01,22/10/2024 12:55:00,192.168.227.88
102102,Auditório 1,23/10/2024 15:57:00,192.168.227.88
102102,Auditório 4,24/10/2024 12:55:00,192.168.227.88
102102,0S02,25/10/2024 14:43:00,192.168.227.88
102102,0S01,04/11/2024 15:57:00,192.168.227.88
102102,B2.01,20/11/2024 09:47:00,192.168.227.88
102102,AA3.26,20/11/2024 14:43:00,192.168.227.88
102102,Auditório 4,25/11/2024 09:47:00,192.168.227.88
102102,Auditório 4,28/11/2024 19:50:00,192.168.227.88
102102,D1.01,03/12/2024 19:50:00,192.168.227.88
102102,D1.02,05/12/2024 19:50:00,192.168.227.88
102102,D1.01,11/12/2024 11:14:00,192.168.227.88
102102,D1.02,05/02/2025 10:33:00,192.168.227.88
102102,AA3.26,06/02/2025 20:57:00,192.168.227.88
102102,Auditório 1,10/02/2025 09:47:00,192.168.227.88
102102,0S01,11/02/2025 15:57:00,192.168.227.88
102102,D1.01,11/02/2025 18:34:00,192.168.227.88
102102,AA3.26,12/02/2025 10:33:00,192.168.227.88
102102,AA3.28,18/02/2025 17:50:00,192.168.227.88
102102,C2.02,19/02/2025 19:50:00,192.168.227.88
102102,Auditório 4,24/02/2025 15:57:00,192.168.227.88
102102,Auditório 1,27/02/2025 18:34:00,192.168.227.88
102102,C2.02,03/03/2025 17:50:00,192.168.227.88
102102,B2.01,05/03/2025 09:47:00,192.168.227.88
102102,Auditório 1,12/03/2025 13:57:00,192.168.227.88
102102,0S02,17/03/2025 10:33:00,192.168.227.88
102102,D1.01,18/03/2025 11:14:00,192.168.227.88
102102,Auditório 4,21/03/2025 15:57:00,192.168.227.88
102102,AA3.28,25/03/2025 09:47:00,192.168.227.88
102102,Auditório 4,04/04/2025 15:57:00,192.168.227.88
102102,Auditório 4,08/04/2025 12:55:00,192.168.227.88
102102,AA3.26,10/04/2025 17:50:00,192.168.227.88
102102,0S02,16/04/2025 13:57:00,192.168.227.88
102102,B2.02,16/04/2025 18:34:00,192.168.227.88
102102,C2.01,25/04/2025 19:50:00,192.168.227.88
102102,AA3.28,30/04/2025 20:57:00,192.168.227.88
102102,AA3.28,02/05/2025 09:47:00,192.168.227.88
102102,B2.02,02/05/2025 10:33:00,192.168.227.88
102102,D1.02,02/05/2025 18:34:00,192.168.227.88
102102,Auditório 4,07/05/2025 18:34:00,192.168.227.88
102102,Auditório 4,15/05/2025 15:57:00,192.168.227.88
102102,0S02,15/05/2025 20:57:00,192.168.227.88
102102,AA3.26,22/05/2025 10:33:00,192.168.227.88
102102,B2.01,30/05/2025 16:16:00,192.168.227.88
102102,C2.01,06/06/2025 14:43:00,192.168.227.88
102102,Auditório 4,16/06/2025 09:47:00,192.168.227.88
102102,C2.02,17/06/2025 10:33:00,192.168.227.88
102102,B2.01,17/06/2025 16:16:00,192.168.227.88
102102,B2.01,18/06/2025 12:55:00,192.168.227.88
102102,AA3.26,18/06/2025 17:50:00,192.168.227.88
102102,0S01,20/06/2025 11:14:00,192.168.227.88
102102,AA3.26,20/06/2025 15:57:00,192.168.227.88
102102,Auditório 4,24/06/2025 14:43:00,192.168.227.88
102102,0S02,27/06/2025 11:14:00,192.168.227.88
102102,C2.02,30/06/2025 11:14:00,192.168.227.88
102102,B2.01,30/06/2025 14:43:00,192.168.227.88
109317,0S01,05/07/2024 13:57:00,192.168.228.167
